month,City,Air_code,State,Airport,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
4,Raleigh/Durham,RDU,NC,Raleigh-Durham International,2819,602,207.72,26.2,123.92,0.01,244.14,37,4,36902,11533,3857,4578,1,16933
4,Rapid City,RAP,SD,Rapid City Regional,189,16,5.05,2,3.76,0,5.19,0,0,835,516,74,82,0,163
4,Redding,RDD,CA,Redding Municipal,90,22,5.29,1,1.53,0,14.17,11,0,2308,720,45,118,0,1425
4,Reno,RNO,NV,Reno/Tahoe International,1267,274,74.71,2,49.32,0,147.98,15,0,13474,3998,149,1606,0,7721
4,Rhinelander,RHI,WI,Rhinelander/Oneida County,60,11,6,0.15,2.74,0,2.11,0,0,1996,1697,4,90,0,205
4,Richmond,RIC,VA,Richmond International,1263,316,108.73,11.87,61.58,0,133.83,36,0,24199,8118,2810,2486,0,10785
4,Roanoke,ROA,VA,Roanoke Blacksburg Regional Woodrum Field,141,31,21.87,0,2.4,0,6.74,10,0,2623,2097,0,86,0,440
4,Rochester,ROC,NY,Greater Rochester International,615,116,42.26,7.74,15.06,0,50.95,17,1,9148,3007,964,823,0,4354
4,Rochester,RST,MN,Rochester International,233,66,23.72,2.13,12.22,0,27.93,3,1,5656,2388,237,455,0,2576
4,Rock Springs,RKS,WY,Southwest Wyoming Regional,55,8,5.45,0,1.23,0,1.31,0,1,302,217,0,41,0,44
4,Roswell,ROW,NM,Roswell International Air Center,84,17,5.54,0,4.48,0,6.98,1,0,2265,1372,0,168,0,725
4,Sacramento,SMF,CA,Sacramento International,3550,778,205.06,8.76,157.68,0.38,406.11,30,0,36294,10923,837,4841,10,19683
4,Saginaw/Bay City/Midland,MBS,MI,MBS International,222,30,14.37,1,3.16,0,11.47,5,0,2261,1241,127,115,0,778
4,Salt Lake City,SLC,UT,Salt Lake City International,9087,1212,392.87,29.66,240.58,1.65,547.27,77,30,93720,41208,3098,7987,37,41390
4,San Antonio,SAT,TX,San Antonio International,2652,480,142.14,21.19,91.02,0,225.67,24,5,27650,7875,2254,3819,0,13702
4,San Diego,SAN,CA,San Diego International,6734,1141,324.34,20.56,226.83,1.75,567.55,59,3,61433,16868,2203,8146,79,34137
4,San Francisco,SFO,CA,San Francisco International,13587,5383,580.72,157.51,3509.78,3.74,1131.23,348,43,434962,49345,12095,275895,863,96764
4,San Jose,SJC,CA,Norman Y. Mineta San Jose International,3823,735,172.55,12.06,156.65,0.56,393.18,18,2,36427,10459,818,4690,12,20448
4,San Juan,SJU,PR,Luis Munoz Marin International,2231,414,184.03,13.53,85.85,1.18,129.41,12,2,24894,11218,1622,3953,30,8071
4,San Luis Obispo,SBP,CA,San Luis County Regional,338,73,17.07,0,9.55,0,46.38,14,2,7361,2150,0,484,0,4727
4,Santa Ana,SNA,CA,John Wayne Airport-Orange County,3349,578,169.91,12.83,126.87,0,268.38,31,4,26660,9062,1156,4273,0,12169
4,Santa Barbara,SBA,CA,Santa Barbara Municipal,438,94,21.01,1.81,13.69,0,57.49,18,1,6386,1814,104,394,0,4074
4,Santa Fe,SAF,NM,Santa Fe Municipal,119,22,6.28,0,6.87,0,8.85,4,0,1735,737,0,246,0,752
4,Santa Rosa,STS,CA,Charles M. Schulz - Sonoma County,30,6,0.51,0,2.72,0,2.76,0,1,261,19,0,63,0,179
4,Sarasota/Bradenton,SRQ,FL,Sarasota/Bradenton International,332,58,19.49,9.23,8.11,0,21.17,12,1,5959,1156,1940,347,0,2516
4,Sault Ste. Marie,CIU,MI,Chippewa County International,55,7,4.47,1,0,0,1.53,1,2,285,163,29,0,0,93
4,Savannah,SAV,GA,Savannah/Hilton Head International,674,110,38.49,13.08,22.25,0,36.18,24,0,9427,3264,1699,879,0,3585
4,Scranton/Wilkes-Barre,AVP,PA,Wilkes Barre Scranton International,84,13,7.68,0.66,2.29,0,2.38,3,0,1091,699,32,108,0,252
4,Seattle,SEA,WA,Seattle/Tacoma International,10605,2028,505.73,40.11,732.3,3.04,746.82,59,7,108647,34374,4128,22216,97,47832
4,Shreveport,SHV,LA,Shreveport Regional,387,75,31.2,1.07,17.17,0,25.56,7,1,7593,3296,806,875,0,2616
4,Sioux Falls,FSD,SD,Joe Foss Field,301,66,22.56,2,13.02,0,28.43,7,5,4907,2268,422,345,0,1872
4,Sitka,SIT,AK,Sitka Rocky Gutierrez,85,10,5.93,0,0.11,0,3.96,0,0,376,191,0,7,0,178
4,South Bend,SBN,IN,South Bend International,396,71,35.86,0.97,7.22,0,26.94,10,1,6648,3965,69,227,0,2387
4,Spokane,GEG,WA,Spokane International,779,124,49.76,0.8,33.34,0,40.09,0,0,5722,2585,16,860,0,2261
4,Springfield,SGF,MO,Springfield-Branson National,191,33,12.91,4.44,4.27,0,11.38,2,1,2624,770,626,347,0,881
4,Springfield,SPI,IL,Abraham Lincoln Capital,85,14,6.3,0,2.71,0,4.99,3,0,890,318,0,134,0,438
4,St. Augustine,UST,FL,Northeast Florida Regional,6,1,0,0,0,0,1,0,0,17,0,0,0,0,17
4,St. George,SGU,UT,St George Regional,235,9,3.1,0,4.9,0,1,1,0,918,730,0,114,0,74
4,St. Louis,STL,MO,St Louis Lambert International,4776,840,257.43,22.28,175.5,0.93,383.86,59,5,47643,13375,2460,6833,25,24950
4,State College,SCE,PA,University Park,114,26,10.09,0.85,8.36,0,6.71,0,0,1497,919,73,301,0,204
4,Sun Valley/Hailey/Ketchum,SUN,ID,Friedman Memorial,60,3,1,0.99,0.01,0,1,0,2,457,17,410,3,0,27
4,Syracuse,SYR,NY,Syracuse Hancock International,489,119,52.22,3.5,15.4,0,47.88,25,0,10085,4960,551,854,0,3720
4,Tallahassee,TLH,FL,Tallahassee International,173,28,11.02,5.43,2.83,0,8.72,10,0,2622,991,796,139,0,696
4,Tampa,TPA,FL,Tampa International,6432,1245,357.08,49.85,329.62,1.75,506.68,82,4,84763,26587,6744,14007,40,37385
4,Toledo,TOL,OH,Toledo Express,23,4,0.72,0,1.41,0,1.87,2,0,275,26,0,68,0,181
4,Traverse City,TVC,MI,Cherry Capital,196,45,14.84,1.25,11.46,0,17.46,2,2,3521,1748,183,577,0,1013
4,Trenton,TTN,NJ,Trenton Mercer,179,29,6.3,0,9.08,0,13.62,2,1,1881,252,0,422,0,1207
4,Tucson,TUS,AZ,Tucson International,1410,255,67.84,9.05,56.64,2.26,119.22,11,1,15677,3893,877,1834,148,8925
4,Tulsa,TUL,OK,Tulsa International,1185,249,99.44,9.38,46.55,1,92.61,21,13,15560,6064,1520,1621,36,6319
4,Twin Falls,TWF,ID,Joslin Field - Magic Valley Regional,85,7,4.99,0,0,0,2.01,0,0,557,417,0,0,0,140
4,Tyler,TYR,TX,Tyler Pounds Regional,30,6,3.66,0,0.36,0,1.98,1,1,512,336,0,13,0,163
4,Valdosta,VLD,GA,Valdosta Regional,84,14,8.83,0,1.12,0,4.05,3,0,788,390,0,82,0,316
4,Valparaiso,VPS,FL,Eglin AFB Destin Fort Walton Beach,261,38,11.58,8.24,7.69,0,10.5,12,3,3627,511,1081,814,0,1221
4,Waco,ACT,TX,Waco Regional,11,4,1.21,0,0.39,0,2.4,0,0,506,238,0,46,0,222
4,Washington,DCA,DC,Ronald Reagan Washington National,6309,1216,359.25,51.42,399.18,1.1,405.06,123,33,85915,25454,5698,23532,138,31093
4,Washington,IAD,DC,Washington Dulles International,3053,501,169.08,19.2,118.66,0,194.06,27,3,32963,10202,2188,5195,0,15378
4,Waterloo,ALO,IA,Waterloo Regional,50,17,0.97,1.55,5.27,0,9.21,0,1,915,52,221,160,0,482
4,West Palm Beach/Palm Beach,PBI,FL,Palm Beach International,2432,536,147.51,26.6,149.81,1.36,210.72,55,3,41588,10072,4307,7992,67,19150
4,White Plains,HPN,NY,Westchester County,561,153,78.33,1,20.7,0.14,52.84,10,3,10721,5463,76,900,16,4266
4,Wichita,ICT,KS,Wichita Dwight D Eisenhower National,737,135,44.49,7.03,33.08,0,50.39,14,0,9455,3471,1414,1112,0,3458
4,Wichita Falls,SPS,TX,Sheppard AFB/Wichita Falls Municipal,9,4,0.27,0,1.11,0,2.62,1,0,167,4,0,28,0,135
4,Williston,ISN,ND,Sloulin Field International,85,4,1.48,0,0.15,0,2.37,0,1,105,51,0,3,0,51
4,Wilmington,ILM,NC,Wilmington International,207,41,11.57,2.02,4.64,0,22.77,6,0,2343,631,102,152,0,1458
4,Worcester,ORH,MA,Worcester Regional,60,10,5.61,1.34,2.77,0,0.28,2,0,402,213,51,127,0,11
4,Wrangell,WRG,AK,Wrangell Airport,60,3,0,0,0,0,3,0,0,155,0,0,0,0,155
4,Yakutat,YAK,AK,Yakutat Airport,60,3,0.38,0,0.71,0,1.92,0,0,280,6,0,18,0,256
4,Yuma,YUM,AZ,Yuma MCAS/Yuma International,120,4,1,0,2.1,0,0.9,0,0,190,115,0,43,0,32
5,Aberdeen,ABR,SD,Aberdeen Regional,62,4,2.54,0,0,0,1.46,0,0,202,98,0,0,0,104
5,Adak Island,ADK,AK,Adak,8,2,0.67,0,0.56,0,0.77,2,0,72,22,0,20,0,30
5,Aguadilla,BQN,PR,Rafael Hernandez,169,62,29.69,1.03,9.47,1,20.81,5,0,4201,1840,113,601,78,1569
5,Akron,CAK,OH,Akron-Canton Regional,597,132,41.72,2.81,25.98,0,61.49,10,2,8083,2908,56,1088,0,4031
5,Albany,ABY,GA,Southwest Georgia Regional,85,9,6.53,0,0.91,0,1.56,1,0,485,389,0,37,0,59
5,Albany,ALB,NY,Albany International,745,135,57.49,3.37,15.12,0,59.02,0,1,6346,2441,157,549,0,3199
5,Albuquerque,ABQ,NM,Albuquerque International Sunport,1651,350,96.77,4.96,61.21,0,187.08,2,0,16543,4654,663,2463,0,8763
5,Alexandria,AEX,LA,Alexandria International,224,38,16.99,0,8.31,0,12.7,5,0,3152,1586,0,352,0,1214
5,Allentown/Bethlehem/Easton,ABE,PA,Lehigh Valley International,160,22,13.19,0.36,4.78,0,3.66,0,0,1312,851,12,185,0,264
5,Alpena,APN,MI,Alpena County Regional,53,2,1,0,1,0,0,0,0,137,122,0,15,0,0
5,Amarillo,AMA,TX,Rick Husband Amarillo International,268,53,13.36,0,16.24,0,23.39,1,0,2783,604,0,941,0,1238
5,Anchorage,ANC,AK,Ted Stevens Anchorage International,1437,170,44.33,4.83,58.64,1.11,61.08,7,0,7160,1589,182,1576,19,3794
5,Appleton,ATW,WI,Appleton International,203,28,8.37,0.41,5.87,0,13.35,2,0,2493,1181,26,461,0,825
5,Arcata/Eureka,ACV,CA,California Redwood Coast Humboldt County,97,25,6.61,1.94,5.71,0,10.74,5,0,2110,588,596,190,0,736
5,Asheville,AVL,NC,Asheville Regional,326,57,22.92,1.71,12.21,0,20.17,2,2,3922,1789,221,315,0,1597
5,Aspen,ASE,CO,Aspen Pitkin County Sardy Field,142,24,11.09,3.98,3.3,0,5.62,3,3,4204,2247,1393,123,0,441
5,Atlanta,ATL,GA,Hartsfield-Jackson Atlanta International,32151,5309,1378.69,95.98,1590.71,4.35,2239.27,66,58,339668,128570,8573,63552,112,138861
5,Atlantic City,ACY,NJ,Atlantic City International,310,42,13.48,1.27,13.62,0,13.63,14,1,3565,1839,39,724,0,963
5,Augusta,AGS,GA,Augusta Regional at Bush Field,231,46,19.56,0.91,9.38,0,16.15,1,0,2665,1168,31,348,0,1118
5,Austin,AUS,TX,Austin - Bergstrom International,4565,897,279.7,13.21,244.92,1.46,357.73,12,9,49262,16431,828,9496,45,22462
5,Bakersfield,BFL,CA,Meadows Field,177,23,8.11,0,4.87,0,10.01,1,0,1535,740,0,123,0,672
5,Baltimore,BWI,MD,Baltimore/Washington International Thurgood Marshall,8823,1545,465.39,35.43,367.14,3.68,673.37,82,10,84721,26072,3473,16065,83,39028
5,Bangor,BGR,ME,Bangor International,54,16,4.08,0,8.13,0,3.79,7,0,816,240,0,258,0,318
5,Barrow,BRW,AK,Wiley Post/Will Rogers Memorial,78,5,3,0,0.2,0,1.8,0,0,265,133,0,12,0,120
5,Baton Rouge,BTR,LA,Baton Rouge Metropolitan/Ryan Field,609,153,51.02,1.94,46.32,0,53.73,9,0,11556,5340,280,1635,0,4301
5,Bellingham,BLI,WA,Bellingham International,62,9,4.31,0.94,1.53,0,2.21,1,0,565,334,84,53,0,94
5,Bemidji,BJI,MN,Bemidji Regional,62,8,4.99,0,1,0,2.01,0,1,1821,1466,0,16,0,339
5,Bend/Redmond,RDM,OR,Roberts Field,273,47,14.01,1,4.46,0,27.54,7,0,4273,2255,193,199,0,1626
5,Bethel,BET,AK,Bethel Airport,85,5,2.84,0.94,1.22,0,0,0,0,259,186,44,29,0,0
5,Billings,BIL,MT,Billings Logan International,265,27,10.74,0,1.42,0,14.83,0,0,2362,830,0,56,0,1476
5,Binghamton,BGM,NY,Greater Binghamton/Edwin A. Link Field,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,Birmingham,BHM,AL,Birmingham-Shuttlesworth International,987,200,81.75,4.16,37.57,0,76.52,9,2,10498,4295,320,1487,0,4396
5,Bismarck/Mandan,BIS,ND,Bismarck Municipal,230,36,12.54,1,11.61,0,10.85,0,1,1919,883,18,308,0,710
5,Bloomington/Normal,BMI,IL,Central Il Regional Airport at Bloomington,229,41,19.78,1,8.39,0,11.82,1,0,3784,2114,612,322,0,736
5,Boise,BOI,ID,Boise Air Terminal,1236,175,53.99,5.08,30.65,0,85.28,3,2,8855,3000,558,986,0,4311
5,Boston,BOS,MA,Logan International,11053,3414,598.12,84.12,1701.65,1.23,1028.87,181,8,263227,44165,7023,126615,55,85369
5,Bozeman,BZN,MT,Bozeman Yellowstone International,296,24,10.61,0.98,5.87,0,6.54,0,0,1366,493,114,214,0,545
5,Brainerd,BRD,MN,Brainerd Lakes Regional,54,6,1.13,0,1.87,0,3,0,0,305,41,0,46,0,218
5,Bristol/Johnson City/Kingsport,TRI,TN,Tri Cities,88,22,4.02,1,2.55,0,14.43,0,0,1033,248,107,112,0,566
5,Brownsville,BRO,TX,Brownsville South Padre Island International,113,7,0.39,0,4.67,0,1.94,3,0,312,11,0,184,0,117
5,Brunswick,BQK,GA,Brunswick Golden Isles,85,13,2.78,0,3.22,0,7,0,0,690,141,0,127,0,422
5,Buffalo,BUF,NY,Buffalo Niagara International,1556,309,128.85,4.35,47.47,0.11,128.24,22,4,21641,8834,453,1789,16,10549
5,Bullhead City,IFP,AZ,Laughlin/Bullhead International,31,5,1.84,0,2.16,0,1,0,0,244,184,0,44,0,16
5,Burbank,BUR,CA,Bob Hope,2150,385,115.6,0.64,48.36,0.39,220.03,15,3,18709,5909,14,1572,12,11202
5,Burlington,BTV,VT,Burlington International,253,53,19.95,0.94,10.6,0,21.52,11,0,3512,938,17,464,0,2093
5,Butte,BTM,MT,Bert Mooney,59,4,2,1,1,0,0,2,3,175,116,31,28,0,0
5,Casper,CPR,WY,Casper/Natrona County International,62,6,4,0.98,0.68,0,0.33,0,0,487,225,234,20,0,8
5,Cedar City,CDC,UT,Cedar City Regional,54,4,0.06,0,3.06,0,0.88,0,1,93,1,0,63,0,29
5,Cedar Rapids/Iowa City,CID,IA,The Eastern Iowa,437,83,35.12,0.66,25.26,0,21.96,3,1,6847,3824,44,1190,0,1789
5,Charleston,CHS,SC,Charleston AFB/International,1273,238,93.86,3.84,49.33,0,90.96,17,1,17768,7464,226,2616,0,7462
5,Charleston/Dunbar,CRW,WV,Yeager,236,58,22.06,0.27,12.61,0,23.04,9,2,4561,2663,14,668,0,1216
5,Charlotte,CLT,NC,Charlotte Douglas International,9948,1566,454.91,28.43,565.95,3.77,512.92,62,26,87928,29221,1668,21461,136,35442
5,Charlotte Amalie,STT,VI,Cyril E King,384,75,29.2,2.01,26.53,0,17.26,2,1,3887,1928,122,776,0,1061
5,Charlottesville,CHO,VA,Charlottesville Albemarle,230,49,23.65,0.25,6.47,0,18.63,1,0,2756,1772,8,191,0,785
5,Chattanooga,CHA,TN,Lovell Field,325,87,28.22,1.37,25.53,0,31.89,1,0,6369,2355,35,941,0,3038
5,Chicago,MDW,IL,Chicago Midway International,7443,1194,337.4,19.78,224.86,2.96,609.01,13,8,59803,17377,1012,7786,93,33535
5,Chicago,ORD,IL,Chicago O'Hare International,23351,3700,871.52,86.16,1372.45,1.43,1368.42,208,40,280325,97066,10650,64434,69,108106
5,Christiansted,STX,VI,Henry E. Rohlsen,101,19,3.97,0.68,7.77,0.59,6,1,0,995,187,42,238,107,421
5,Cincinnati,CVG,OH,Cincinnati/Northern Kentucky International,1558,311,80.52,6.65,96.22,0,127.63,4,0,18422,4652,286,3907,0,9577
5,Cleveland,CLE,OH,Cleveland-Hopkins International,3066,624,186.51,6.64,135.17,0.67,295.02,40,1,42616,14189,1386,6219,46,20776
5,Cody,COD,WY,Yellowstone Regional,65,5,3,0,1.53,0,0.47,0,0,326,294,0,25,0,7
5,College Station/Bryan,CLL,TX,Easterwood Field,174,32,20.09,0,4.7,0,7.2,5,0,2392,1465,0,287,0,640
5,Colorado Springs,COS,CO,City of Colorado Springs Municipal,692,146,44.54,2.21,42.43,0,56.83,2,4,9620,3043,678,1546,0,4353
5,Columbia,CAE,SC,Columbia Metropolitan,342,74,31.35,0.89,18.38,0,23.38,3,0,5765,3261,131,800,0,1573
5,Columbia,COU,MO,Columbia Regional,31,8,3.58,0,1.28,0,3.14,1,0,640,392,0,59,0,189
5,Columbus,CMH,OH,John Glenn Columbus International,2049,382,145.55,4.79,57.31,0,174.33,10,12,18615,7529,272,1800,0,9014
5,Columbus,CSG,GA,Columbus Airport,112,20,13.17,0,1.64,0,5.19,0,0,2189,1581,0,97,0,511
5,Columbus,GTR,MS,Golden Triangle Regional,62,9,4.35,0,0.93,0,3.72,0,0,591,301,0,56,0,234
5,Cordova,CDV,AK,Merle K Mudhole Smith,62,4,1.68,0,1.35,0,0.97,0,1,518,245,0,39,0,234
5,Corpus Christi,CRP,TX,Corpus Christi International,320,59,20.87,0.77,10.56,0,26.8,2,0,3235,976,181,397,0,1681
5,Dallas,DAL,TX,Dallas Love Field,5871,1299,326.83,26.52,273.61,2.28,669.78,36,6,65883,15643,2158,11497,87,36498
5,Dallas/Fort Worth,DFW,TX,Dallas/Fort Worth International,15466,2470,688.77,50.71,729.41,5.47,995.62,165,22,178169,71083,3664,30544,221,72657
5,Dayton,DAY,OH,James M Cox/Dayton International,481,93,35.19,0.96,21.19,0,35.64,5,0,4496,1586,76,704,0,2130
5,Daytona Beach,DAB,FL,Daytona Beach International,179,40,20.96,0.79,6.89,0,11.36,2,0,1866,1113,23,299,0,431
5,Deadhorse,SCC,AK,Deadhorse Airport,61,2,1.49,0,0.51,0,0,0,0,91,68,0,23,0,0
5,Denver,DEN,CO,Denver International,19118,3268,871.73,88.75,1064.47,2.67,1240.38,66,35,198598,59678,8554,47576,91,82699
5,Des Moines,DSM,IA,Des Moines International,703,144,45.92,1.45,24.08,0,72.56,5,0,8805,2534,38,1284,0,4949
5,Detroit,DTW,MI,Detroit Metro Wayne County,11181,1583,522.47,28.21,350.75,2.08,679.5,76,5,113298,47160,2288,14281,73,49496
5,Devils Lake,DVL,ND,Devils Lake Regional,53,7,2.78,0,0.89,0,3.33,1,0,355,204,0,24,0,127
5,Dothan,DHN,AL,Dothan Regional,93,11,4.48,0,3.93,0,2.6,0,0,700,449,0,137,0,114
5,Duluth,DLH,MN,Duluth International,179,10,5,1,2,0,2,2,5,767,350,126,65,0,226
5,Durango,DRO,CO,Durango La Plata County,114,12,4.04,0,1.99,0,5.97,0,0,543,240,0,76,0,227
5,Eau Claire,EAU,WI,Chippewa Valley Regional,58,10,4.4,0,2.42,0,3.18,0,0,491,260,0,59,0,172
5,El Paso,ELP,TX,El Paso International,931,197,50.87,3.56,28.03,0,114.56,8,2,9388,2447,325,964,0,5652
5,Elko,EKO,NV,Elko Regional,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,Elmira/Corning,ELM,NY,Elmira/Corning Regional,113,28,10.06,0,3.87,0,14.06,0,0,2303,1071,0,268,0,964
5,Erie,ERI,PA,Erie International/Tom Ridge Field,177,21,9.62,1,5.19,0,5.19,0,1,1282,457,32,125,0,668
5,Escanaba,ESC,MI,Delta County,54,4,3,0,0,0,1,1,0,449,398,0,0,0,51
5,Eugene,EUG,OR,Mahlon Sweet Field,361,44,11.23,0,9.13,0,23.64,1,0,2422,553,0,319,0,1550
5,Evansville,EVV,IN,Evansville Regional,251,45,14.6,0.72,9.51,0,20.17,1,1,3701,1001,13,343,0,2344
5,Fairbanks,FAI,AK,Fairbanks International,259,36,10.12,1.6,17.69,1,5.59,1,0,1200,570,65,416,26,123
5,Fargo,FAR,ND,Hector International,280,29,16.5,1.93,3.23,0,7.34,1,1,1951,1009,156,164,0,622
5,Fayetteville,FAY,NC,Fayetteville Regional/Grannis Field,145,27,11.67,0,5.71,0,9.62,0,0,1544,672,0,170,0,702
5,Fayetteville,XNA,AR,Northwest Arkansas Regional,478,91,38.89,0.02,22.54,0,29.54,4,3,5391,2564,1,929,0,1897
5,Flagstaff,FLG,AZ,Flagstaff Pulliam,124,10,3,0,1.1,0,5.91,0,0,1054,774,0,28,0,252
5,Flint,FNT,MI,Bishop International,342,57,17.12,2.22,10.32,0,27.34,3,0,3402,1405,77,336,0,1584
5,Fort Lauderdale,FLL,FL,Fort Lauderdale-Hollywood International,7244,1676,477.7,32.15,551.35,3.35,611.44,128,18,116810,31870,3141,28959,244,52596
5,Fort Myers,RSW,FL,Southwest Florida International,2148,365,126.18,10.27,122.98,0,105.56,22,3,19943,7374,839,4729,0,7001
5,Fort Smith,FSM,AR,Fort Smith Regional,58,15,6.5,0,0.12,0,8.38,0,0,1563,1010,0,13,0,540
5,Fort Wayne,FWA,IN,Fort Wayne International,467,91,19.33,2.05,22.35,0,47.26,1,1,6602,1799,59,836,0,3908
5,Fresno,FAT,CA,Fresno Yosemite International,733,125,28.52,0,18.39,0,78.09,2,1,7386,1541,0,645,0,5200
5,Gainesville,GNV,FL,Gainesville Regional,112,17,8.94,0.17,3.14,0,4.75,1,0,637,397,4,96,0,140
5,Gillette,GCC,WY,Gillette Campbell County,89,8,2.84,0.9,0.27,0,3.99,0,1,363,163,18,12,0,170
5,Grand Forks,GFK,ND,Grand Forks International,144,12,4.38,0,2.93,0,4.69,0,0,620,216,0,88,0,316
5,Grand Junction,GJT,CO,Grand Junction Regional,261,14,2.74,0,3.5,0,7.76,0,0,611,97,0,105,0,409
5,Grand Rapids,GRR,MI,Gerald R. Ford International,897,171,70.77,0.41,32.49,0,67.31,9,1,10062,3764,15,1585,0,4698
5,Great Falls,GTF,MT,Great Falls International,119,2,0,0,1,0,1,0,0,172,0,0,16,0,156
5,Green Bay,GRB,WI,Green Bay Austin Straubel International,451,68,28.95,1.02,11.23,0,26.8,3,0,5304,2864,63,365,0,2012
5,Greensboro/High Point,GSO,NC,Piedmont Triad International,446,108,46.98,2.46,19.97,0,38.6,10,1,7740,3818,273,746,0,2903
5,Greer,GSP,SC,Greenville-Spartanburg International,687,159,60.14,2.16,34.1,0,62.6,7,2,11558,6129,92,1109,0,4228
5,Guam,GUM,TT,Guam International,31,1,0.61,0,0,0,0.39,0,0,114,70,0,0,0,44
5,Gulfport/Biloxi,GPT,MS,Gulfport-Biloxi International,208,33,13.33,0.79,11.67,0,7.22,1,0,1418,531,25,508,0,354
5,Hancock/Houghton,CMX,MI,Houghton County Memorial,62,2,1,0,0.02,0,0.98,3,1,83,40,0,1,0,42
5,Harlingen/San Benito,HRL,TX,Valley International,246,55,15.75,2.24,6.19,0,30.82,4,0,3192,1038,264,239,0,1651
5,Harrisburg,MDT,PA,Harrisburg International,246,23,6.21,0.84,8.36,0,7.58,0,0,1617,221,609,234,0,553
5,Hartford,BDL,CT,Bradley International,1931,351,129.07,13.15,76.36,0,132.42,9,2,21406,7494,1427,3006,0,9479
5,Hattiesburg/Laurel,PIB,MS,Hattiesburg-Laurel Regional,54,10,1.03,0,3.56,0,5.41,9,1,637,54,0,94,0,489
5,Hayden,HDN,CO,Yampa Valley,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,Hays,HYS,KS,Hays Regional,54,6,3.4,0,1.03,0,1.56,0,2,326,187,0,21,0,118
5,Helena,HLN,MT,Helena Regional,148,16,8.81,0,0.62,0,6.57,1,0,1067,711,0,14,0,342
5,Hibbing,HIB,MN,Range Regional,54,6,2,0,1,0,3,0,0,364,81,0,18,0,265
5,Hilo,ITO,HI,Hilo International,560,32,19.26,0,2,0,10.74,1,0,975,561,0,32,0,382
5,Hobbs,HOB,NM,Lea County Regional,56,9,3.75,0.6,4,0,0.64,1,0,635,243,129,172,0,91
5,Honolulu,HNL,HI,Daniel K Inouye International,4130,418,188.02,5.82,54.87,0.11,169.18,7,3,21291,11908,154,1784,2,7443
5,Houston,HOU,TX,William P Hobby,4589,965,233.53,21.22,262.13,0.43,447.7,31,8,48902,10821,1890,10438,9,25744
5,Houston,IAH,TX,George Bush Intercontinental/Houston,11501,1478,375.89,36.7,551.56,3.5,510.35,136,28,118163,37986,3113,36965,150,39949
5,Huntsville,HSV,AL,Huntsville International-Carl T Jones Field,344,52,27.5,3.49,9.68,0,11.34,1,1,2930,1613,182,414,0,721
5,Idaho Falls,IDA,ID,Idaho Falls Regional,205,15,4.6,0,5.01,0,5.39,0,0,700,212,0,169,0,319
5,Indianapolis,IND,IN,Indianapolis International,2360,497,175.88,9.71,91.81,0,219.59,10,3,31404,11766,1412,3270,0,14956
5,International Falls,INL,MN,Falls International Einarson Field,52,3,1.98,0,0.02,0,1,0,0,358,268,0,3,0,87
5,Iron Mountain/Kingsfd,IMT,MI,Ford,58,3,0.91,0,0.07,0,2.01,0,1,167,63,0,5,0,99
5,Islip,ISP,NY,Long Island MacArthur,445,63,23.69,2.64,7.54,0,29.13,1,0,3785,1436,308,360,0,1681
5,Ithaca/Cortland,ITH,NY,Ithaca Tompkins Regional,89,11,5.45,1,1.1,0,3.45,0,0,1097,481,162,35,0,419
5,Jackson,JAC,WY,Jackson Hole,149,22,8.68,3,1.99,0,8.33,0,0,1288,517,351,41,0,379
5,Jackson/Vicksburg,JAN,MS,Jackson Medgar Wiley Evers International,408,56,21.52,0.63,18.26,0,15.6,3,2,2546,1022,21,809,0,694
5,Jacksonville,JAX,FL,Jacksonville International,1614,348,124.34,9.2,84.87,0,129.6,22,5,19909,6795,811,4001,0,8302
5,Jacksonville/Camp Lejeune,OAJ,NC,Albert J Ellis,117,18,11.3,0,3.44,0,3.26,0,0,971,465,0,132,0,374
5,Jamestown,JMS,ND,Jamestown Regional,84,8,2.24,0,1.76,0,4,1,1,382,97,0,48,0,237
5,Juneau,JNU,AK,Juneau International,366,31,13.28,1,9.08,0.83,6.81,2,1,2499,1069,16,254,20,1140
5,Kahului,OGG,HI,Kahului Airport,2030,221,108,1.05,52.12,0,59.82,3,1,10913,6448,43,1338,0,3084
5,Kalamazoo,AZO,MI,Kalamazoo/Battle Creek International,250,31,8.61,1.91,8.49,0,11.99,4,1,2617,605,344,991,0,677
5,Kalispell,FCA,MT,Glacier Park International,151,13,5.13,0,1.76,0,6.11,0,0,551,161,0,41,0,349
5,Kansas City,MCI,MO,Kansas City International,3965,797,252.91,10.62,146.52,0.68,386.25,17,14,41072,13627,1003,4878,25,21539
5,Ketchikan,KTN,AK,Ketchikan International,199,32,13.24,0,8.65,0.56,9.55,1,0,1858,563,0,219,23,1053
5,Key West,EYW,FL,Key West International,158,26,11.17,0.78,7.44,0,6.61,0,0,2262,1684,17,311,0,250
5,Killeen,GRK,TX,Robert Gray AAF,103,22,10.01,0.49,4.17,0,7.33,1,1,1447,695,63,97,0,592
