month,Cold,Fog,Hail,Precipitation,Rain,Snow,Storm,EventTotal,Avg_Severity,LocationLat,LocationLng,City,County,State,ZipCode
6,0.0,0.0,0.0,0.0,14.0,0.0,0.0,14,1.0,46.0149,-102.656,Hettinger,Adams,ND,58639.0
6,0.0,0.0,0.0,0.0,6.0,0.0,0.0,6,1.0,40.5716,-102.2768,Holyoke,Phillips,CO,80734.0
6,0.0,26.0,0.0,1.0,121.0,0.0,0.0,148,1.5135135135135136,31.346,-85.6543,,Dale County,AL,
6,0.0,3.0,0.0,3.0,71.0,0.0,0.0,77,1.3376623376623376,31.6159,-91.2972,Natchez,Adams,MS,39120.0
6,0.0,4.0,0.0,0.0,40.0,0.0,0.0,44,1.4318181818181819,41.7367,-72.6494,Hartford,Hartford,CT,6114.0
6,0.0,1.0,0.0,0.0,77.0,0.0,0.0,78,1.1794871794871795,35.0366,-79.4973,Hoffman,Richmond,NC,28347.0
6,0.0,1.0,0.0,0.0,45.0,0.0,0.0,46,1.391304347826087,36.9062,-94.0128,Monett,Barry,MO,65708.0
6,0.0,4.0,0.0,0.0,27.0,0.0,0.0,31,1.5161290322580645,39.7062,-77.7304,Hagerstown,Washington,MD,21742.0
6,3.0,3.0,0.0,0.0,20.0,0.0,0.0,26,1.5384615384615385,35.8929,-100.4046,Canadian,Hemphill,TX,79014.0
6,0.0,11.0,0.0,0.0,2.0,0.0,0.0,13,2.4615384615384617,33.9228,-118.3352,Hawthorne,Los Angeles,CA,90250.0
6,3.0,4.0,0.0,0.0,31.0,0.0,0.0,38,1.4473684210526316,34.0314,-95.5398,Hugo,Choctaw,OK,74743.0
6,0.0,23.0,0.0,1.0,64.0,0.0,0.0,88,1.9659090909090908,47.3804,-92.8324,Hibbing,St. Louis,MN,55746.0
6,0.0,35.0,0.0,0.0,65.0,0.0,0.0,100,1.9,44.3659,-71.5522,Whitefield,Coos,NH,3598.0
6,0.0,0.0,0.0,0.0,14.0,0.0,4.0,18,1.7777777777777777,41.1111,-111.9623,Hill AFB,Davis,UT,84056.0
6,0.0,0.0,0.0,0.0,29.0,0.0,0.0,29,1.0344827586206897,45.5476,-122.9557,Hillsboro,Washington,OR,97124.0
6,0.0,4.0,0.0,0.0,53.0,0.0,0.0,57,1.263157894736842,40.1493,-97.5872,Hebron,Thayer,NE,68370.0
6,0.0,8.0,0.0,0.0,0.0,0.0,0.0,8,2.5,36.3115,-119.6231,Hanford,Kings,CA,93230.0
6,0.0,2.0,0.0,0.0,36.0,0.0,0.0,38,1.4736842105263157,35.9404,-89.8308,Blytheville,Mississippi,AR,72315.0
6,0.0,2.0,0.0,2.0,107.0,0.0,0.0,111,1.4234234234234233,32.3348,-90.2225,Jackson,Hinds,MS,39213.0
6,0.0,10.0,0.0,0.0,51.0,0.0,0.0,61,1.8032786885245902,35.7422,-81.3822,Hickory,Catawba,NC,28601.0
6,0.0,10.0,0.0,1.0,36.0,0.0,0.0,47,1.425531914893617,39.3747,-99.8297,Hill City,Graham,KS,67642.0
6,6.0,16.0,0.0,4.0,65.0,0.0,0.0,91,2.10989010989011,40.175,-80.6463,Wheeling,Ohio,WV,26003.0
6,0.0,0.0,0.0,0.0,15.0,0.0,0.0,15,1.0666666666666667,46.6044,-111.9892,Helena,Lewis and Clark,MT,59601.0
6,3.0,5.0,0.0,0.0,35.0,0.0,1.0,44,1.5227272727272727,31.1387,-97.7145,Fort Hood,Bell,TX,76544.0
6,0.0,7.0,0.0,0.0,48.0,0.0,0.0,55,1.4,36.7661,-80.8236,Hillsville,Carroll,VA,24343.0
6,0.0,5.0,0.0,0.0,47.0,0.0,0.0,52,1.4038461538461537,46.25,-114.15,Hamilton,Ravalli,MT,59840.0
6,1.0,0.0,0.0,0.0,13.0,0.0,0.0,14,1.2857142857142858,32.8519,-106.1085,Holloman Air Force Base,Otero,NM,88330.0
6,0.0,0.0,0.0,0.0,7.0,0.0,0.0,7,1.0,46.5667,-119.6,Hanford Site,Benton,WA,
6,0.0,10.0,0.0,0.0,53.0,0.0,0.0,63,1.5396825396825398,40.0853,-78.5122,Bedford,Bedford,PA,15522.0
6,0.0,7.0,0.0,0.0,29.0,0.0,0.0,36,1.9166666666666667,38.2506,-86.9472,Huntingburg,Dubois,IN,47542.0
6,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2,2.0,35.9766,-115.1322,Henderson,Clark,NV,89052.0
6,0.0,3.0,0.0,1.0,20.0,0.0,0.0,24,1.375,41.5844,-95.3397,Harlan,Shelby,IA,51537.0
6,1.0,4.0,0.0,0.0,49.0,0.0,0.0,54,1.4444444444444444,36.3635,-78.5289,Oxford,Granville,NC,27565.0
6,0.0,5.0,0.0,0.0,23.0,0.0,0.0,28,1.3571428571428572,32.6875,-103.21700000000001,Hobbs,Lea,NM,88240.0
6,0.0,6.0,0.0,0.0,57.0,0.0,0.0,63,1.2857142857142858,31.0559,-82.7741,Homerville,Clinch,GA,31634.0
6,0.0,2.0,0.0,1.0,33.0,0.0,1.0,37,1.4864864864864864,44.3852,-98.2286,Huron,Beadle,SD,57350.0
6,0.0,12.0,0.0,1.0,72.0,0.0,0.0,85,1.6352941176470588,36.6686,-87.4962,Fort Campbell,Christian,KY,42223.0
6,0.0,2.0,0.0,0.0,38.0,0.0,0.0,40,1.2,34.478,-93.0962,Hot Springs National Park,Garland,AR,71913.0
6,0.0,0.0,0.0,1.0,55.0,0.0,0.0,56,1.3214285714285714,29.6375,-95.2824,Houston,Harris,TX,77061.0
6,0.0,12.0,0.0,0.0,27.0,0.0,0.0,39,1.7692307692307692,41.0624,-73.7046,Purchase,Westchester,NY,10577.0
6,0.0,15.0,0.0,0.0,54.0,0.0,0.0,69,1.2463768115942029,46.9727,-123.9302,Hoquiam,Grays Harbor,WA,98550.0
6,0.0,5.0,0.0,0.0,59.0,0.0,0.0,64,1.40625,33.5297,-82.5164,Thomson,McDuffie,GA,30824.0
6,4.0,1.0,0.0,2.0,9.0,0.0,0.0,16,1.8125,32.747,-96.5304,Mesquite,Dallas,TX,75181.0
6,0.0,1.0,0.0,0.0,14.0,0.0,0.0,15,1.0666666666666667,45.8258,-119.2611,Hermiston,Umatilla,OR,97838.0
6,0.0,0.0,0.0,1.0,64.0,0.0,0.0,65,1.2769230769230768,35.3786,-78.7336,Erwin,Harnett,NC,28339.0
6,0.0,1.0,0.0,0.0,17.0,0.0,0.0,18,1.3333333333333333,26.2285,-97.6544,Harlingen,Cameron,TX,78550.0
6,0.0,9.0,0.0,0.0,39.0,0.0,0.0,48,1.8541666666666667,36.2615,-93.1547,Harrison,Boone,AR,72601.0
6,0.0,1.0,0.0,2.0,159.0,0.0,0.0,162,1.2592592592592593,30.4278,-86.6893,Hurlburt Field,Okaloosa,FL,32544.0
6,9.0,16.0,0.0,1.0,33.0,0.0,2.0,61,2.0327868852459017,34.8578,-102.3264,Hereford East,Deaf Smith,TX,79045.0
6,1.0,0.0,0.0,0.0,20.0,0.0,2.0,23,1.391304347826087,30.3678,-89.4547,Kiln,Hancock,MS,39556.0
6,1.0,1.0,0.0,1.0,38.0,0.0,0.0,41,1.4878048780487805,37.8128,-88.5449,Raleigh,Saline,IL,62977.0
6,0.0,7.0,0.0,1.0,30.0,0.0,0.0,38,1.368421052631579,35.2322,-75.6225,Frisco,Dare,NC,27936.0
6,0.0,3.0,0.0,0.0,29.0,0.0,1.0,33,1.4545454545454546,40.6006,-98.4258,Hastings,Adams,NE,68901.0
6,0.0,42.0,0.0,0.0,60.0,0.0,0.0,102,2.0098039215686274,37.9514,-79.8339,Hot Springs,Bath,VA,24445.0
6,0.0,11.0,0.0,4.0,154.0,0.0,0.0,169,1.2899408284023668,25.4949,-80.3732,Homestead,Miami-Dade,FL,33033.0
6,0.0,3.0,0.0,2.0,61.0,0.0,1.0,67,1.462686567164179,34.6439,-86.7861,Madison,Madison,AL,35756.0
6,0.0,8.0,0.0,0.0,57.0,0.0,0.0,65,1.6,44.3591,-84.6739,Houghton Lake,Roscommon,MI,48629.0
6,0.0,10.0,0.0,0.0,34.0,0.0,0.0,44,1.7045454545454546,40.9596,-72.2519,Wainscott,Suffolk,NY,11975.0
6,4.0,11.0,0.0,0.0,45.0,0.0,0.0,60,2.0833333333333335,38.365,-82.555,Kenova,Wayne,WV,25530.0
6,0.0,4.0,0.0,2.0,64.0,0.0,0.0,70,1.4142857142857144,34.6787,-86.6848,Huntsville,Madison,AL,35898.0
6,0.0,3.0,0.0,0.0,44.0,0.0,0.0,47,1.574468085106383,39.4429,-87.3221,Terre Haute,Vigo,IN,47803.0
6,0.0,6.0,0.0,0.0,41.0,0.0,0.0,47,1.6382978723404256,46.1185,-67.7928,Houlton,Aroostook,ME,4730.0
6,0.0,5.0,0.0,0.0,7.0,0.0,0.0,12,1.4166666666666667,29.5634,-90.6628,Houma,Terrebonne,LA,70363.0
6,0.0,6.0,0.0,0.0,37.0,0.0,1.0,44,1.5227272727272727,38.0655,-97.8606,Hutchinson,Reno,KS,67501.0
6,1.0,7.0,0.0,0.0,17.0,0.0,0.0,25,1.88,41.2638,-72.8868,East Haven,New Haven,CT,6512.0
6,0.0,0.0,0.0,0.0,28.0,0.0,1.0,29,1.1724137931034482,48.5428,-109.7633,Havre,Hill,MT,59501.0
6,12.0,0.0,0.0,1.0,35.0,0.0,0.0,48,1.9583333333333333,34.4031,-80.1192,Hartsville,Darlington,SC,29550.0
6,0.0,2.0,0.0,0.0,6.0,0.0,0.0,8,1.25,37.6589,-122.1211,Hayward,Alameda,CA,94545.0
6,0.0,0.0,0.0,3.0,119.0,0.0,0.0,122,1.360655737704918,25.9995,-80.2412,Miramar-Pembroke Pines,Broward,FL,33023.0
6,0.0,10.0,0.0,1.0,34.0,0.0,0.0,45,1.8222222222222222,40.8217,-72.8689,Shirley,Suffolk,NY,11967.0
6,0.0,19.0,0.0,1.0,21.0,0.0,0.0,41,2.4634146341463414,38.5876,-77.715,Midland,Fauquier,VA,22728.0
6,1.0,0.0,0.0,0.0,21.0,0.0,0.0,22,1.1363636363636365,32.2244,-80.6975,Hilton Head Island,Beaufort,SC,29926.0
6,0.0,12.0,0.0,1.0,30.0,0.0,0.0,43,1.9069767441860466,41.672,-70.2697,Hyannis,Barnstable,MA,2601.0
6,2.0,4.0,0.0,1.0,13.0,0.0,1.0,21,2.3333333333333335,29.8958,-97.8664,Maxwell,Caldwell,TX,78656.0
6,0.0,24.0,0.0,1.0,65.0,0.0,0.0,90,2.0444444444444443,46.0303,-91.4426,Hayward,Sawyer,WI,54843.0
6,0.0,3.0,0.0,1.0,29.0,0.0,2.0,35,1.4285714285714286,38.8391,-99.2742,Hays,Ellis,KS,67601.0
6,0.0,142.0,0.0,2.0,71.0,0.0,0.0,215,1.7255813953488373,33.8285,-79.1222,Conway,Horry,SC,29527.0
6,1.0,2.0,0.0,0.0,47.0,0.0,0.0,50,1.1,43.4319,-83.8648,Saginaw,Saginaw,MI,48601.0
6,1.0,8.0,0.0,0.0,24.0,0.0,0.0,33,1.3333333333333333,47.29,-101.581,Hazen,Mercer,ND,58545.0
6,1.0,15.0,0.0,3.0,99.0,0.0,0.0,118,1.3983050847457628,30.7183,-91.4787,New Roads,Pointe Coupee,LA,70760.0
6,1.0,0.0,0.0,1.0,32.0,0.0,0.0,34,1.2647058823529411,46.619,-93.3127,McGregor,Aitkin,MN,55760.0
6,0.0,9.0,0.0,1.0,39.0,0.0,0.0,49,1.469387755102041,41.778,-80.6955,Jefferson,Ashtabula,OH,44047.0
6,0.0,26.0,0.0,0.0,29.0,0.0,0.0,55,2.381818181818182,37.6004,-81.5593,Brenton,Wyoming,WV,24818.0
6,35.0,5.0,0.0,0.0,34.0,0.0,0.0,74,2.6621621621621623,39.0784,-84.2102,Batavia,Clermont,OH,45103.0
6,0.0,7.0,0.0,0.0,25.0,0.0,0.0,32,1.3125,41.0522,-93.6897,Osceola,Clarke,IA,50213.0
6,1.0,3.0,1.0,2.0,72.0,0.0,1.0,80,1.325,37.6219,-97.2682,McConnell AFB,Sedgwick,KS,67221.0
6,0.0,2.0,0.0,0.0,17.0,0.0,0.0,19,1.368421052631579,38.9348,-77.4473,Washington,Fairfax County,VA,20041.0
6,0.0,15.0,0.0,1.0,53.0,0.0,0.0,69,1.4927536231884058,43.1083,-78.9382,Niagara Falls,Niagara,NY,14304.0
6,0.0,4.0,0.0,0.0,54.0,0.0,0.0,58,1.603448275862069,29.9844,-95.3607,Houston,Harris,TX,77073.0
6,1.0,2.0,0.0,1.0,28.0,0.0,0.0,32,1.1875,41.1881,-103.6774,Kimball,Kimball,NE,69145.0
6,0.0,18.0,0.0,4.0,0.0,0.0,0.0,22,2.727272727272727,40.7242,-95.0222,Clarinda,Page,IA,51632.0
6,0.0,0.0,0.0,0.0,12.0,0.0,0.0,12,1.0,43.3906,-99.8422,Winner,Tripp,SD,57580.0
6,0.0,0.0,0.0,0.0,39.0,0.0,2.0,41,1.4634146341463414,37.6472,-97.4294,Wichita,Sedgwick,KS,67215.0
6,0.0,0.0,0.0,0.0,24.0,0.0,0.0,24,1.0833333333333333,43.5208,-112.0661,Idaho Falls,Bonneville,ID,83402.0
6,1.0,17.0,0.0,0.0,0.0,0.0,0.0,18,3.4444444444444446,40.6322,-79.1055,Indiana,Indiana,PA,15701.0
6,1.0,2.0,0.0,0.0,23.0,0.0,0.0,26,1.3846153846153846,37.1584,-95.7784,Independence,Montgomery,KS,67301.0
6,0.0,0.0,0.0,1.0,26.0,0.0,0.0,27,1.3333333333333333,43.8989,-106.639,Kaycee,Johnson,WY,82639.0
6,0.0,0.0,0.0,0.0,27.0,0.0,2.0,29,1.4137931034482758,43.0206,-102.5183,Pine Ridge,Oglala Lakota,SD,57770.0
6,0.0,1.0,0.0,0.0,59.0,0.0,0.0,60,1.0166666666666666,31.7358,-93.0992,Natchitoches,Natchitoches,LA,71457.0
6,0.0,4.0,0.0,6.0,47.0,0.0,0.0,57,1.4210526315789473,42.4708,-93.27,Iowa Falls,Hardin,IA,50126.0
6,0.0,7.0,0.0,0.0,52.0,0.0,0.0,59,1.4067796610169492,41.5412,-87.5282,Chicago Heights,Cook,IL,60411.0
6,0.0,6.0,0.0,10.0,43.0,0.0,0.0,59,1.6271186440677967,35.935,-79.0659,Chapel Hill,Orange,NC,27516.0
6,0.0,1.0,0.0,0.0,44.0,0.0,0.0,45,1.3333333333333333,42.4536,-91.9476,Independence,Buchanan,IA,50644.0
6,0.0,7.0,0.0,0.0,45.0,0.0,0.0,52,1.4038461538461537,33.7797,-82.8164,Washington,Wilkes,GA,30673.0
6,0.0,9.0,0.0,0.0,49.0,0.0,0.0,58,1.6724137931034482,41.7425,-72.1825,North Windham,Windham,CT,6256.0
6,1.0,0.0,0.0,0.0,28.0,0.0,0.0,29,1.3103448275862069,39.774,-90.2419,Jacksonville,Morgan,IL,62650.0
6,0.0,0.0,0.0,1.0,34.0,0.0,0.0,35,1.1142857142857143,44.294,-104.6288,Upton,Crook,WY,82730.0
6,14.0,6.0,0.0,0.0,32.0,0.0,0.0,52,2.1346153846153846,41.0687,-87.8537,Kankakee,Kankakee,IL,60901.0
6,0.0,5.0,0.0,0.0,25.0,0.0,0.0,30,1.7333333333333334,41.6878,-93.5694,Ankeny,Polk,IA,50021.0
6,0.0,10.0,0.0,0.0,81.0,0.0,0.0,91,1.6703296703296704,43.6624,-84.2621,Midland,Midland,MI,48642.0
6,0.0,2.0,0.0,0.0,19.0,0.0,0.0,21,1.1904761904761905,31.0858,-97.6865,Killeen,Bell,TX,76543.0
6,0.0,2.0,0.0,1.0,33.0,0.0,0.0,36,1.6388888888888888,39.6744,-75.6057,New Castle,New Castle,DE,19720.0
6,0.0,11.0,0.0,5.0,60.0,0.0,0.0,76,1.7763157894736843,34.2706,-77.9026,Wilmington,New Hanover,NC,28405.0
6,1.0,4.0,0.0,0.0,55.0,0.0,0.0,60,1.6333333333333333,39.4279,-83.7921,Wilmington,Clinton,OH,45177.0
6,0.0,3.0,0.0,0.0,13.0,0.0,0.0,16,1.4375,40.5103,-101.6201,Imperial,Chase,NE,69033.0
6,1.0,7.0,0.0,3.0,145.0,0.0,0.0,156,1.3846153846153846,26.4338,-81.4014,Immokalee,Collier,FL,34142.0
6,2.0,18.0,0.0,0.0,61.0,0.0,0.0,81,1.876543209876543,45.8184,-88.1146,Kingsford,Dickinson,MI,49802.0
6,0.0,0.0,0.0,1.0,44.0,0.0,0.0,45,1.4666666666666666,39.7252,-86.2816,Indianapolis,Marion,IN,46241.0
6,9.0,20.0,0.0,3.0,113.0,0.0,0.0,145,1.5586206896551724,28.804000000000002,-82.318,Inverness,Citrus,FL,34450.0
6,2.0,4.0,0.0,0.0,32.0,0.0,0.0,38,1.6842105263157894,32.0843,-97.0958,Hillsboro,Hill,TX,76645.0
6,3.0,1.0,0.0,0.0,9.0,0.0,0.0,13,1.9230769230769231,31.7801,-103.2018,Wink,Winkler,TX,79789.0
6,1.0,4.0,0.0,0.0,59.0,0.0,0.0,64,1.453125,48.5594,-93.3956,International Falls,Koochiching,MN,56649.0
6,1.0,0.0,0.0,0.0,2.0,0.0,0.0,3,2.0,36.5857,-115.6901,Indian Springs,Clark,NV,89018.0
6,0.0,1.0,0.0,0.0,53.0,0.0,0.0,54,1.2962962962962963,36.1335,-80.2244,Winston Salem,Forsyth,NC,27105.0
6,0.0,3.0,0.0,0.0,1.0,0.0,0.0,4,1.75,35.028,-110.72200000000001,Winslow,Navajo,AZ,86047.0
6,37.0,1.0,0.0,0.0,43.0,0.0,0.0,81,2.617283950617284,38.0575,-83.9829,Mount Sterling,Montgomery,KY,40353.0
6,0.0,0.0,0.0,1.0,34.0,0.0,0.0,35,1.4,41.6394,-91.5445,Iowa City,Johnson,IA,52246.0
6,1.0,4.0,0.0,0.0,45.0,0.0,0.0,50,1.36,35.4833,-81.1612,Iron Station,Lincoln,NC,28080.0
6,0.0,3.0,0.0,0.0,5.0,0.0,0.0,8,1.375,32.8342,-115.5786,Imperial,Imperial,CA,92251.0
6,1.0,8.0,0.0,0.0,51.0,0.0,0.0,60,1.55,41.243,-76.9217,Montoursville,Lycoming,PA,17754.0
6,1.0,2.0,0.0,0.0,29.0,0.0,0.0,32,1.75,40.0966,-92.54700000000001,Kirksville,Adair,MO,63501.0
6,0.0,11.0,0.0,0.0,41.0,0.0,0.0,52,1.5384615384615385,41.8153,-85.4376,Sturgis city,St. Joseph,MI,49091.0
6,0.0,9.0,0.0,0.0,112.0,0.0,0.0,121,1.7024793388429753,28.2924,-81.4372,Kissimmee,Osceola,FL,34741.0
6,0.0,1.0,0.0,0.0,27.0,0.0,0.0,28,1.25,48.1739,-103.6367,Williston,Williams,ND,58801.0
6,0.0,2.0,0.0,0.0,26.0,0.0,0.0,28,1.3214285714285714,35.3314,-77.6088,Kinston,Lenoir,NC,28504.0
6,0.0,7.0,0.0,0.0,33.0,0.0,0.0,40,1.625,40.7939,-73.1017,Ronkonkoma,Suffolk,NY,11779.0
6,0.0,24.0,0.0,0.0,83.0,0.0,0.0,107,1.8691588785046729,45.9746,-86.1718,Manistique,Schoolcraft,MI,49854.0
6,0.0,11.0,0.0,1.0,60.0,0.0,0.0,72,1.7083333333333333,44.3592,-89.8369,Wisconsin Rapids,Wood,WI,54494.0
6,1.0,7.0,0.0,1.0,33.0,0.0,0.0,42,1.5952380952380953,42.4908,-76.4583,Ithaca,Tompkins,NY,14850.0
6,0.0,3.0,0.0,0.0,35.0,0.0,1.0,39,1.7179487179487178,39.2415,-102.2819,Burlington,Kit Carson,CO,80807.0
6,0.0,20.0,0.0,0.0,49.0,0.0,0.0,69,1.7826086956521738,46.5275,-90.1314,Ironwood,Gogebic,MI,49938.0
6,1.0,11.0,0.0,1.0,33.0,0.0,0.0,46,1.8695652173913044,43.964,-69.7108,Wiscasset,Lincoln,ME,4578.0
6,0.0,2.0,0.0,0.0,62.0,0.0,0.0,64,1.375,36.33,-77.635,Halifax,Halifax,NC,27839.0
6,0.0,6.0,0.0,2.0,46.0,0.0,1.0,55,1.7272727272727273,38.8309,-94.8903,Gardner township,Johnson,KS,66031.0
6,0.0,5.0,0.0,0.0,105.0,0.0,0.0,110,1.3272727272727274,29.9761,-92.0825,Abbeville,Vermilion,LA,70510.0
6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,3.0,35.6588,-117.8295,East Kern,Kern,CA,93527.0
6,1.0,11.0,0.0,0.0,0.0,0.0,0.0,12,3.5,34.6069,-120.0756,Santa Ynez,Santa Barbara,CA,93460.0
6,0.0,10.0,0.0,0.0,56.0,0.0,0.0,66,1.6363636363636365,43.9911,-70.9479,Fryeburg,Oxford,ME,4037.0
6,1.0,0.0,0.0,0.0,17.0,0.0,0.0,18,1.1666666666666667,43.6128,-110.73700000000001,Jackson Hole,Teton,WY,83001.0
6,0.0,3.0,0.0,0.0,94.0,0.0,0.0,97,1.4123711340206186,32.3197,-90.0775,Flowood,Rankin,MS,39232.0
6,0.0,37.0,0.0,2.0,68.0,0.0,0.0,107,1.6542056074766356,30.8857,-94.0349,Jasper,Jasper,TX,75951.0
6,3.0,9.0,0.0,2.0,99.0,0.0,0.0,113,1.654867256637168,30.4953,-81.6937,Jacksonville,Duval,FL,32218.0
6,0.0,2.0,0.0,0.0,33.0,0.0,0.0,35,1.3142857142857143,35.8317,-90.6464,Jonesboro,Craighead,AR,72401.0
6,0.0,4.0,0.0,0.0,14.0,0.0,0.0,18,1.7222222222222223,30.5105,-99.7665,Junction,Kimble,TX,76849.0
6,0.0,4.0,0.0,0.0,33.0,0.0,0.0,37,1.2702702702702702,32.7403,-95.4945,Mineola,Wood,TX,75773.0
6,1.0,0.0,0.0,2.0,0.0,0.0,0.0,3,2.0,47.3258,-106.9475,Jordan,Garfield,MT,59337.0
6,1.0,4.0,0.0,0.0,33.0,0.0,0.0,38,1.763157894736842,38.5912,-92.1561,Jefferson City,Callaway,MO,65101.0
6,0.0,0.0,0.0,0.0,20.0,0.0,0.0,20,1.0,42.7274,-114.4547,Jerome,Jerome,ID,83338.0
6,0.0,19.0,0.0,0.0,54.0,0.0,0.0,73,1.726027397260274,31.554000000000002,-81.8825,Jesup,Wayne,GA,31546.0
6,0.0,3.0,0.0,0.0,37.0,0.0,0.0,40,1.55,40.6392,-73.7639,Jamaica,Queens,NY,11430.0
6,37.0,63.0,0.0,0.0,19.0,0.0,0.0,119,3.3529411764705883,33.902,-87.314,Jasper,Walker,AL,35503.0
6,1.0,21.0,0.0,0.0,56.0,0.0,0.0,78,1.8076923076923077,37.062,-81.7977,Western,Tazewell,VA,24609.0
6,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4,1.0,37.2416,-76.7167,Williamsburg,James City,VA,23185.0
6,2.0,0.0,0.0,5.0,20.0,0.0,0.0,27,1.6666666666666667,42.1534,-79.258,Jamestown,Chautauqua,NY,14701.0
6,0.0,7.0,0.0,1.0,129.0,0.0,0.0,137,1.562043795620438,30.2896,-87.6718,Gulf Shores,Baldwin,AL,36542.0
6,0.0,3.0,0.0,0.0,42.0,0.0,0.0,45,1.0666666666666667,46.8404,-96.6544,Glyndon,Clay,MN,56547.0
6,0.0,43.0,0.0,3.0,60.0,0.0,0.0,106,2.481132075471698,37.5913,-83.3137,Jackson,Breathitt,KY,41339.0
6,0.0,3.0,0.0,2.0,41.0,0.0,0.0,46,1.391304347826087,37.1522,-94.4952,Webb City,Jasper,MO,64870.0
6,0.0,5.0,0.0,0.0,53.0,0.0,0.0,58,1.4655172413793103,45.8886,-93.26899999999999,Mora,Kanabec,MN,55051.0
6,0.0,1.0,0.0,0.0,35.0,0.0,0.0,36,1.3611111111111112,46.9258,-98.6691,Jamestown,Stutsman,ND,58401.0
6,0.0,38.0,0.0,0.0,66.0,0.0,0.0,104,2.0961538461538463,44.5833,-124.0667,South Beach,Lincoln,OR,97366.0
6,2.0,7.0,0.0,0.0,71.0,0.0,0.0,80,1.4875,35.5408,-78.3903,Smithfield,Johnston,NC,27577.0
6,0.0,5.0,0.0,0.0,46.0,0.0,0.0,51,1.3333333333333333,41.5175,-88.179,Joliet,Will,IL,60431.0
6,0.0,0.0,0.0,0.0,8.0,0.0,2.0,10,1.6,44.1466,-107.1744,Ten Sleep,Washakie,WY,82442.0
6,0.0,2.0,0.0,1.0,29.0,0.0,0.0,32,1.28125,35.3896,-80.7074,Concord,Cabarrus,NC,28027.0
6,0.0,5.0,0.0,88.0,28.0,0.0,0.0,121,1.2148760330578512,40.7012,-74.009,New York,New York,NY,10004.0
6,0.0,2.0,0.0,0.0,41.0,0.0,0.0,43,1.2790697674418605,31.8693,-95.2174,Rusk,Cherokee,TX,75785.0
6,0.0,11.0,0.0,0.0,74.0,0.0,0.0,85,1.7647058823529411,40.3149,-78.8307,Johnstown,Cambria,PA,15904.0
6,0.0,26.0,0.0,0.0,46.0,0.0,1.0,73,2.0547945205479454,35.4381,-94.8028,Sallisaw,Sequoyah,OK,74955.0
6,1.0,2.0,0.0,2.0,39.0,0.0,0.0,44,1.4318181818181819,42.6213,-89.0419,Janesville,Rock,WI,53546.0
6,6.0,0.0,0.0,0.0,13.0,0.0,0.0,19,1.9473684210526316,35.8628,-98.4225,Watonga,Blaine,OK,73772.0
6,0.0,1.0,0.0,0.0,34.0,0.0,0.0,35,1.6857142857142857,32.4603,-96.9107,Midlothian,Ellis,TX,76065.0
6,1.0,8.0,0.0,2.0,192.0,0.0,0.0,203,1.1477832512315271,32.699,-94.9489,Gilmer,Upshur,TX,75645.0
6,0.0,1.0,0.0,0.0,30.0,0.0,0.0,31,1.2903225806451613,42.2617,-84.4615,Jackson,Jackson,MI,49202.0
6,1.0,2.0,0.0,1.0,57.0,0.0,0.0,61,1.2622950819672132,43.9856,-94.553,Saint James,Watonwan,MN,56081.0
6,0.0,10.0,0.0,0.0,58.0,0.0,0.0,68,1.3235294117647058,32.6453,-81.5971,Sylvania,Screven,GA,30467.0
6,0.0,3.0,0.0,2.0,33.0,0.0,0.0,38,1.394736842105263,41.9197,-84.5853,Hillsdale,Hillsdale,MI,49242.0
6,10.0,1.0,0.0,0.0,21.0,0.0,0.0,32,2.09375,39.078,-77.5575,Leesburg,Loudoun,VA,20175.0
6,1.0,3.0,0.0,0.0,42.0,0.0,0.0,46,1.326086956521739,40.8967,-97.6228,York,York,NE,68467.0
6,0.0,3.0,0.0,0.0,67.0,0.0,0.0,70,1.1857142857142857,32.701,-80.003,Johns Island,Charleston,SC,29455.0
6,0.0,33.0,0.0,5.0,52.0,0.0,0.0,90,2.411111111111111,37.751,-82.6367,Debord,Martin,KY,41214.0
6,0.0,0.0,0.0,0.0,46.0,0.0,0.0,46,1.1521739130434783,46.1155,-122.8927,Kelso,Cowlitz,WA,98626.0
6,0.0,1.0,0.0,0.0,2.0,0.0,0.0,3,1.3333333333333333,34.2638,-116.85600000000001,Big Bear City,San Bernardino,CA,92314.0
6,0.0,2.0,0.0,6.0,78.0,0.0,0.0,86,1.3604651162790697,30.1727,-90.9406,Gonzales,Ascension,LA,70737.0
6,0.0,4.0,0.0,0.0,20.0,0.0,0.0,24,1.5416666666666667,38.0718,-102.6874,Lamar,Prowers,CO,81052.0
6,1.0,6.0,0.0,0.0,54.0,0.0,0.0,61,1.6721311475409837,40.4124,-86.9474,West Lafayette,Tippecanoe,IN,47906.0
6,2.0,1.0,0.0,0.0,57.0,0.0,0.0,60,1.15,27.9889,-82.0186,Lakeland,Polk,FL,33811.0
6,2.0,1.0,0.0,0.0,23.0,0.0,0.0,26,1.2692307692307692,35.8789,-106.2621,Los Alamos,Los Alamos,NM,87544.0
6,0.0,3.0,0.0,0.0,36.0,0.0,0.0,39,1.5128205128205128,42.7762,-84.5997,Lansing,Clinton,MI,48906.0
